name,category,calories,protein,carbs,fat,fiber,standardUnit
เหล้า (Alcohol 36%),single_dish,0.8,0,0.2,0,0,ถ้วยตวง
ไวน์คูเลอร์ (Alcohol 5%),single_dish,62.4,0,15.6,0,0,ถ้วยตวง
กาแฟ ผง,single_dish,340.9,11.8,73.2,0.1,0,ถ้วยตวง
น้ำอัดลม โคล่า (ตรา โค้ก),single_dish,87.78,0,21.95,0,0,ถ้วยตวง
เครื่องดื่มมอลต์ รสช็อกโกแลต ชนิดผง,single_dish,399.53,12.01,74.13,6.11,0,ถ้วยตวง
น้ำเสาวรส 25%,single_dish,78.56,0.43,19.08,0.06,0.26,ถ้วยตวง
น้ำกระเจี๊ยบ,single_dish,82.7,0.08,20.46,0.06,0.1,ถ้วยตวง
น้ำมะพร้าว,single_dish,44.92,0.17,10.61,0.2,0.13,ถ้วยตวง
น้ำว่านหางจระเข้ รสต่างๆ,single_dish,101.63,0.08,22.36,1.32,0.45,ถ้วยตวง
น้ำมะพร้าว แก่,single_dish,25.15,2.03,4.26,0,0,ถ้วยตวง
น้ำเสาวรสคั้น,single_dish,126.72,1.89,26.02,1.68,0,ถ้วยตวง
น้ำประปา น้ำเปล่า,single_dish,0,0,0,0,0,ถ้วยตวง
เครื่องดื่มเกลือแร่ (ตรา สปอร์นเซอร์),single_dish,107.42,0,26.85,0,0,ถ้วยตวง
เครื่องดื่มชูกำลัง (ตรา คาราบาวแดง),single_dish,156.68,0,39.17,0,0,ถ้วยตวง
น้ำชา (ชาดำ) พร้อมดื่ม ไม่ใส่น้ำตาล,single_dish,11.46,0.25,2.61,0.01,0.17,ถ้วยตวง
น้ำชา (ชาดำ) พร้อมดื่ม ใส่น้ำตาล,single_dish,121.67,0.27,30.13,0.01,0.18,ถ้วยตวง
กาแฟดำ ไม่ใส่น้ำตาล พร้อมดื่ม,single_dish,11.32,0.39,2.43,0,0,ถ้วยตวง
กาแฟใส่น้ำตาล (โอเลี้ยง) พร้อมดื่ม,single_dish,121.42,0.43,29.92,0,0,ถ้วยตวง
กาแฟ พร้อมดื่ม สูตรโรบัสต้า (ตรา เบอร์ดี้),single_dish,114.14,1.77,23.71,1.36,0.08,ถ้วยตวง
น้ำลำไย พร้อมดื่ม,single_dish,112.89,0.12,28.08,0.01,0,ถ้วยตวง
น้ำใบบัวบก พร้อมดื่ม,single_dish,106.85,0.06,26.58,0.03,0,ถ้วยตวง
น้ำลูกเดือย รสจืด (ตรา โปรฟิท),single_dish,58.32,0.83,9.1,2.07,0,ถ้วยตวง
เครื่องดื่มมอลต์ รสช็อกโกแลต ปรุงสำเร็จชนิดผง 3 อิน 1 (ตรา ไมโล แอคทีฟ-บี),single_dish,142,4,27,2,0.46,ชิ้น (กลาง)
กาแฟ ปรุงสำเร็จชนิดผง 3 อิน 1 (ตรา เนสกาแฟ),single_dish,71.71,1.63,13.66,1.17,0.82,ชิ้น (กลาง)
น้ำลูกพรุน,single_dish,133.3,1.08,32.15,0.04,1.91,ถ้วยตวง
เครื่องดื่มชูกำลัง (ตรา เอ็ม-150),single_dish,167.84,0,41.96,0,0,ถ้วยตวง
ชาผง สำเร็จรูป รสมะนาว ไม่ใส่น้ำตาล,single_dish,345.3,7.4,78.52,0.18,5,ถ้วยตวง
น้ำชามะนาว พร้อมดื่ม (ตรา ลิปตัน ไอซ์ที),single_dish,73.3,0,18.32,0,0,ถ้วยตวง
ชาผง สำเร็จรูป รสมะนาว ใส่น้ำตาล,single_dish,401.25,0.12,98.55,0.73,0.7,ถ้วยตวง
ชาผง สำเร็จรูป รสมะนาว ใส่สารทดแทนน้ำตาล (sodium saccharin),single_dish,360.2,3.3,85.4,0.6,0,ถ้วยตวง
น้ำชา พร้อมดื่ม ไม่ใส่น้ำตาล ชงจากผงสำเร็จรูป,single_dish,1.84,0.12,0.34,0,0,ถ้วยตวง
เครื่องดื่มเกลือแร่ (ตรา เอ็มสปอร์ต พลัส),single_dish,104.06,0,26.02,0,0,ถ้วยตวง
น้ำอัดลม กลิ่นรูทเบียร์ (ตรา A&W),single_dish,123.95,0,30.99,0,0,ถ้วยตวง
น้ำอัดลม โคล่า (ตรา โค้กไลท์),single_dish,0,0,0,0,0,ถ้วยตวง
น้ำอัดลม โคล่า (ตรา โค้กซีโร่),single_dish,0,0,0,0,0,ถ้วยตวง
น้ำอัดลม กลิ่นครีมโซดา (ตรา แฟนต้า),single_dish,126.55,0,31.64,0,0,ถ้วยตวง
น้ำอัดลม กลิ่นเลมอน (ตรา เซเว่น อัพ),single_dish,111.28,0,27.82,0,0,ถ้วยตวง
น้ำอัดลม กลิ่นครีมโซดา (ตรา มิรินด้า),single_dish,109.52,0,27.38,0,0,ถ้วยตวง
น้ำอัดลม กลิ่นเลมอน (ตรา มิรินด้า),single_dish,104.06,0,26.02,0,0,ถ้วยตวง
น้ำอัดลม กลิ่นรูทเบียร์ (ตรา มิรินด้า),single_dish,107.08,0,26.77,0,0,ถ้วยตวง
น้ำอัดลม โคล่า (ตรา เป๊ปซี่),single_dish,88.12,0,22.03,0,0,ถ้วยตวง
น้ำอัดลม (ตรา เป๊ปซี่ กรีน),single_dish,85.6,0,21.4,0,0,ถ้วยตวง
เครื่องดื่มรสมะนาวโซดา (ตรา ชเวปส์),single_dish,105.91,0,26.48,0,0,ถ้วยตวง
น้ำอัดลม กลิ่นเลมอน (ตรา สไปรท์),single_dish,126.55,0,31.64,0,0,ถ้วยตวง
น้ำกระเจี๊ยบผสมน้ำผึ้ง (ตรา ดอยคำ),single_dish,66.56,0,16.64,0,0,ถ้วยตวง
น้ำเสาวรส (ตรา ดอยคำ),single_dish,110.67,4.2,19.93,1.57,0,ถ้วยตวง
น้ำเก๊กฮวย กระป๋อง (ตรา มาลี ทรอปิคอล),single_dish,104,0,26,0,0,ถ้วยตวง
น้ำทับทิมผสมน้ำผลไม้รวม 100% (ตรา ทิปโก้),single_dish,67.9,0,16.98,0,0,ถ้วยตวง
น้ำผลไม้รวม 100% สูตรเบอร์รี่ มิกซ์ (ตรา ทิปโก้),single_dish,84.88,0,21.22,0,0,ถ้วยตวง
น้ำเบอร์รี่ผสมน้ำผลไม้รวม 40% (ตรา ทิปโก้คูล ฟิต),single_dish,97.61,0,24.4,0,0,ถ้วยตวง
น้ำกีวีผสมน้ำผลไม้รวม 40% (ตรา ทิปโก้คูล ฟิต),single_dish,114.59,0,28.65,0,0,ถ้วยตวง
น้ำชานม (ตรา ทีเบรค),single_dish,80.93,0,17.87,1.05,0,ถ้วยตวง
น้ำชาต้นตำรับ (ตรา ทีเบรค),single_dish,49.92,0,12.48,0,0,ถ้วยตวง
น้ำชามะนาว (ตรา ทีเบรค),single_dish,70.72,0,17.68,0,0,ถ้วยตวง
น้ำชาเขียว รสต้นตำรับ (ตรา ยูนิฟ),single_dish,41.6,0,10.4,0,0,ถ้วยตวง
น้ำชาเขียว รสน้ำผึ้งผสมมะนาว (ตรา ยูนิฟ),single_dish,62.98,0,15.75,0,0,ถ้วยตวง
น้ำชาเขียวญี่ปุ่น รสธัญพืช (ตรา นะมะชะ),single_dish,45.76,0,11.44,0,0,ถ้วยตวง
น้ำชาแดง (ตรา ลิปตัน ไอซ์ที),single_dish,71.55,0,17.89,0,0,ถ้วยตวง
น้ำเลมอน (ตรา ลิปตัน ไอซ์ที),single_dish,87.36,0,21.84,0,0,ถ้วยตวง
น้ำพีช (ตรา ลิปตัน ไอซ์ที),single_dish,86.53,0,21.63,0,0,ถ้วยตวง
กาแฟ พร้อมดื่ม สูตรมิลค์กี้ (ตรา เบอร์ดี้),single_dish,138.54,3.19,24.28,3.19,0.17,ถ้วยตวง
กาแฟ พร้อมดื่ม สูตรริชแอนด์สมูท (ตรา เบอร์ดี้),single_dish,121.49,1.8,24.99,1.59,0,ถ้วยตวง
กาแฟ พร้อมดื่ม สูตรคลาสสิค (ตรา เบอร์ดี้),single_dish,117.45,2.37,22.5,2,0.13,ถ้วยตวง
กาแฟ พร้อมดื่ม กาแฟดำ (ตรา เบอร์ดี้),single_dish,85.44,0.5,20.85,0,0,ถ้วยตวง
กาแฟ พร้อมดื่ม สูตรเอสเปรสโซ โรสต์ (ตรา เนสกาแฟ),single_dish,114.22,2.12,24.03,1.07,0.08,ถ้วยตวง
กาแฟ พร้อมดื่ม สูตรลาเต้ (ตรา เนสกาแฟ),single_dish,109.27,2.48,21.05,1.68,0.13,ถ้วยตวง
น้ำเฉาก๊วย,single_dish,56.24,0,14.06,0,0,ถ้วยตวง
น้ำรากบัว,single_dish,74.4,0,18.6,0,0,ถ้วยตวง
เยลลี่คาราจีแนน ผสมบุกและน้ำผลไม้รสต่างๆ 10%,single_dish,70.34,0,17.58,0,0.35,ถ้วยตวง
เยลลี่คาราจีแนน ผสมบุกและน้ำผลไม้รสต่างๆ 15% พร้อมวุ้นมะพร้าว,single_dish,239.95,0,59.99,0,0.57,ถ้วยตวง
เยลลี่คาราจีแนน ผสมบุกและน้ำผลไม้รสต่างๆ 20%,single_dish,188.41,0,47.1,0,0.38,ถ้วยตวง
ขนมข้าวโพด ทอดกรอบ ปรุงรสเค็ม,single_dish,79.81,0.7,7.76,5.11,0.18,ถ้วยตวง
ขนมข้าวโพด อบกรอบ ปรุงรสเค็ม,single_dish,186.96,2.07,19.42,11.22,0.14,ถ้วยตวง
มันทอดกรอบเคลือบเนยคาราเมล,single_dish,167.72,1.12,26.64,6.3,0.72,ชิ้น (กลาง)
ขนมอบกรอบ รสต่างๆ,single_dish,169.91,2.07,21.49,8.41,0.31,ถ้วยตวง
ขนมถั่วลันเตา อบกรอบ (ตรา สแน็คแจ๊ค),single_dish,86.29,3.27,6.54,5.23,0,ชิ้น (เล็ก)
ขนมข้าวโพด ทอดกรอบ ปรุงรสหวาน,single_dish,80.16,0.59,8.3,4.96,0,ถ้วยตวง
ขนมข้าวโพด อบกรอบ ปรุงรสหวาน,single_dish,196.52,1.63,19.05,12.64,0,ถ้วยตวง
"ขนมอบกรอบ จากข้าวเจ้า (ตรา ชินมัย, โดโซะ)",single_dish,61.02,0.52,6.74,3.55,0.11,ถ้วยตวง
โคนใส่ไอศกรีม ชนิดเวเฟอร์,single_dish,20.53,0.41,3.95,0.35,0.15,ชิ้น (กลาง)
ข้าวแต๋น รสสาหร่าย,single_dish,49.41,0.52,6.46,2.39,0.09,ทัพพี
ข้าวแต๋น หน้าธัญพืช,single_dish,47.71,0.77,6.18,2.22,0.21,ทัพพี
ข้าวแต๋น หน้าหมูหย็อง,single_dish,43.95,0.82,6.6,1.58,0.08,ทัพพี
ขนมข้าวโพด อบกรอบ รสต่างๆ,single_dish,168.37,1.43,23.79,7.5,0.71,ถ้วยตวง
ขนมข้าวโพด อบกรอบ ปรุงรส กลิ่นต่างๆ,single_dish,188.86,1.96,19.26,11.55,0.28,ถ้วยตวง
ขนมจีนซาวน้ำ (ภาคกลาง),single_dish,170.12,3.55,24.28,6.53,0,ถ้วยตวง
ขนมจีนน้ำเงี้ยว (ภาคเหนือ),single_dish,112.42,7.17,11.19,4.33,3.59,ถ้วยตวง
ขนมจีนน้ำพริก (ภาคกลาง),single_dish,193.97,4.4,29.39,6.53,0,ถ้วยตวง
ขนมจีนน้ำยา (ภาคกลาง),single_dish,119.22,5.37,13.96,4.66,2.56,ถ้วยตวง
ขนมจีนน้ำยาปักษ์ใต้,single_dish,121.27,5.54,15.19,4.26,0,ถ้วยตวง
ขนมผักกาดผัดใส่ไข่,single_dish,207.25,5.29,23,10.46,0,ถ้วยตวง
พิซซ่า สุพรีม (ตรา พิซซ่าฮัท),single_dish,235.36,13.49,24.72,9.17,0,ชิ้น (กลาง)
โคลสลอว์,single_dish,168.8,4.8,19.4,8,0,ถ้วยตวง
ขนมปังไส้กรอก / ฮอทดอก + ขนมปัง,single_dish,126.61,4.79,10.77,7.15,0.49,ชิ้น (เล็ก)
พิซซ่า ทะเล,single_dish,255.13,18.03,26.99,8.34,0,ชิ้น (กลาง)
แซนด์วิชไส้ทูน่า,single_dish,156.12,5.1,20.05,6.17,0.85,ถ้วยตวง
ซุปหูฉลาม,single_dish,67.41,11.46,4.48,0.4,0.67,ถ้วยตวง
ปอเปี๊ยะสด,single_dish,102.33,7.29,0,8.13,2.5,ถ้วยตวง
ซาลาเปาไส้ถั่วทอง (ถั่วเขียวกะเทาะเปลือก),single_dish,271.95,5.44,39.41,10.28,2.55,ถ้วยตวง
ขนมจีบหมู,single_dish,175.46,7.82,13.85,9.86,1.78,ถ้วยตวง
บะจ่าง,single_dish,82.68,2.77,12.32,2.48,0,ทัพพี
แฮ่กึ๊น,single_dish,181.34,8.52,7.5,13.03,0,ทัพพี
ซาลาเปาไส้ถั่วดำ,single_dish,148.99,6.61,28.88,0.78,2.9,ถ้วยตวง
แซนด์วิชไส้แยม,single_dish,172.32,2.78,36.43,1.72,0.7,ถ้วยตวง
แซนด์วิชไส้สังขยา,single_dish,161.02,3.49,26.43,4.59,0.72,ถ้วยตวง
ซาลาเปาไส้ครีม,single_dish,258.39,4.87,35.22,10.89,1.02,ถ้วยตวง
ขนมจีบไก่ (ฮาลาล),single_dish,95.56,4.68,14.05,2.29,0,ทัพพี
มะตะบะไส้ผลไม้รวม (ฮาลาล),single_dish,103.88,2.26,17.69,2.68,0,ทัพพี
ครัวซอง เนย,single_dish,170.1,3.44,19.24,8.82,1.09,ถ้วยตวง
ครัวซอง เนยแข็ง,single_dish,173.42,3.86,19.74,8.78,1.09,ถ้วยตวง
พายไก่,single_dish,167.22,4.19,15.75,9.72,0.9,ชิ้น (กลาง)
เอแคลร์ ไส้ช็อกโกแลต,single_dish,251.7,6.11,23.1,14.99,0.57,ถ้วยตวง
ไก่ ไม่มีกระดูก ชุบแป้งขนมปังทอด,single_dish,349.57,18.15,17.02,23.21,1.03,ถ้วยตวง
ปอเปี๊ยะทอด,single_dish,302.34,7.26,30.22,16.94,1.25,ถ้วยตวง
ขนมจีนน้ำยาปลากะละมัง (กะเหรี่ยงเมืองกาญฯ),single_dish,131.55,2.48,25.93,1.99,0.58,ถ้วยตวง
ขนมจีบกุ้ง,single_dish,276.29,16.27,19.1,14.98,2.09,ถ้วยตวง
เต้าคั่ว,single_dish,208.64,4.99,30.46,7.42,0,ถ้วยตวง
เบอร์เกอร์ เบคอน ดับเบิลชีส,single_dish,241.34,12.85,14.74,14.55,0,ถ้วยตวง
พิซซ่า ซุปเปอร์สุพรีม,single_dish,262.21,13.34,29.98,9.88,0,ชิ้น (กลาง)
พิซซ่า ทะเล ชนิดบาง,single_dish,246.14,15.62,27.57,8.15,3.5,ชิ้น (กลาง)
พิซซ่า ทะเล ชนิดหนา,single_dish,258.82,14.48,33.67,7.36,0,ชิ้น (กลาง)
พิซซ่า ฮาวายเอี้ยน ชนิดหนา,single_dish,252.7,13.21,31.13,8.37,0,ชิ้น (กลาง)
ก๋วยจั๊บญวน (อุบล),single_dish,261.88,14.15,18.21,14.72,0.36,ถ้วยตวง
แจ่วตั๊กแตน แมงดา,single_dish,186.82,14.14,15.83,7.44,9.51,ถ้วยตวง
แจ่วพริกสด,single_dish,138.6,6.15,25.39,1.39,8.79,ถ้วยตวง
ซุบขนุนอ่อนใส่กบ เขียด,single_dish,88.96,10.24,3.46,3.8,2.97,ถ้วยตวง
ซุบหน่อไม้,single_dish,63.08,5.32,8.17,1.01,0,ถ้วยตวง
ตำถั่วพุ่ม,single_dish,69.33,4.51,11.61,0.54,7.7,ถ้วยตวง
ตำมะขามอ่อน,single_dish,120.33,4.43,24.69,0.43,19.08,ถ้วยตวง
ตำมะยม,single_dish,107.42,1.95,22.53,1.05,0.31,ถ้วยตวง
ตำลูกยอ,single_dish,98.08,1.52,22.51,0.22,0.73,ถ้วยตวง
ป่นกบ เขียด,single_dish,39.15,7.86,1,0.41,0.59,ถ้วยตวง
ป่นปูนา,single_dish,86.27,11.91,4.89,2.12,2.02,ถ้วยตวง
ป่นแมลงต่างๆ,single_dish,157.03,14.96,11.32,5.77,7.26,ถ้วยตวง
ต้มกบ เขียด อึ่ง,single_dish,39.56,4.72,3.19,0.88,1.36,ถ้วยตวง
แกงกบใส่หน่อไม้ดอง (ไม่ใส่กะทิ อาหารอีสาน),single_dish,38.23,4.43,3.25,0.83,1.48,ถ้วยตวง
แกงกบใส่ฟักเขียว (ไม่ใส่กะทิ อาหารอีสาน),single_dish,47.64,5.83,5.38,0.31,2.22,ถ้วยตวง
แกงหน่อไม้ดอง (ไม่ใส่กะทิ อาหารอีสาน),single_dish,35.34,2.66,4.39,0.79,2.13,ถ้วยตวง
แกงหน่อไม้ไผ่ป่า (ไม่ใส่กะทิ อาหารอีสาน),single_dish,42.99,1.87,8.14,0.32,3.32,ถ้วยตวง
แกงหน่อไม้ไผ่ตง (ไม่ใส่กะทิ อาหารอีสาน),single_dish,52.84,3.88,8.17,0.52,1.95,ถ้วยตวง
แกงกบใส่แตงไทยอ่อน (ไม่ใส่กะทิ อาหารอีสาน),single_dish,46.81,4.7,5.35,0.73,0.95,ถ้วยตวง
แกงกบใส่น้ำเต้า (ไม่ใส่กะทิ อาหารอีสาน),single_dish,45.65,4.07,5.98,0.61,2,ถ้วยตวง
คั่วกบ,single_dish,99.13,18.45,4.4,0.86,1.48,ถ้วยตวง
คั่วกบใส่หน่อไม้ดอง,single_dish,59.4,9.85,3.83,0.52,1.65,ถ้วยตวง
ป่นกบใส่แมงดา,single_dish,69.51,12.29,2.28,1.25,0.81,ถ้วยตวง
ป่นตั๊กแตน,single_dish,115.25,10.96,10.6,3.22,3.23,ถ้วยตวง
ซุบหน่อไม้ดองใส่กบ เขียด,single_dish,52.75,7.72,4.17,0.58,2.27,ถ้วยตวง
อู๋ลูกอ๊อด (ฮวก),single_dish,120.97,25.38,2.81,0.91,1.17,ถ้วยตวง
อู๋ตัวเหนี่ยว,single_dish,161.41,17.76,6.23,7.27,3.84,ถ้วยตวง
หมกกบ เขียด ลูกอ๊อด,single_dish,179.43,30.47,11.39,1.33,2.65,ถ้วยตวง
ลาบนก,single_dish,89.61,15.63,5.55,0.54,0.72,ถ้วยตวง
ก้อยกิ้งก่า แย้,single_dish,340.12,52.19,16.7,7.17,2.63,ถ้วยตวง
ก้อยหน่อไม้ไผ่ตง,single_dish,72.18,4.48,12.52,0.46,0.51,ถ้วยตวง
ตำสายบัว,single_dish,30.7,1.03,5.77,0.39,2.82,ถ้วยตวง
ตำแตงร้าน,single_dish,65.02,1.52,13.67,0.47,1.92,ถ้วยตวง
ตำมะขามอ่อนใส่ปูนา,single_dish,112.76,5.1,21.54,0.69,16.65,ถ้วยตวง
ตำมะละกอใส่ขนมจีน,single_dish,96.33,2.05,21.29,0.33,1.24,ถ้วยตวง
ตำแตงไทยอ่อน,single_dish,28.57,1.93,4,0.54,0.53,ถ้วยตวง
แจ่วกบ เขียด,single_dish,308.55,56.13,14.47,2.91,4.82,ถ้วยตวง
แจ่วพริกแห้ง,single_dish,222.67,5.38,45.72,2.03,7.63,ถ้วยตวง
แจ่วจิ้งหรีด,single_dish,178.46,16.21,15.4,5.78,7.02,ถ้วยตวง
น้ำพริกกะปิ เหลว,single_dish,159.32,10.45,27.21,0.97,3.72,ถ้วยตวง
ผัดเผ็ดกบ เขียด ไม่ใส่กะทิ,single_dish,311.75,23.22,11.06,19.41,1.99,ถ้วยตวง
แจ่วบอง (ความชื้น 30%),single_dish,414.29,48.43,36,8.51,27.27,ถ้วยตวง
น้ำพริกกะปิ ข้น,single_dish,291,18.55,50.57,1.61,8.64,ถ้วยตวง
น้ำพริกหนุ่ม,single_dish,23.17,1.33,3.69,0.34,1.55,ทัพพี
กาน่าฉ่าย,single_dish,112.01,0.86,4.08,10.25,2.58,ทัพพี
ห่อหมกทะเล,single_dish,249.85,15.23,6.69,18.02,1.84,ถ้วยตวง
น้ำยาป่า,single_dish,64.02,7.14,6.48,1.06,1.21,ถ้วยตวง
เครื่องเมี่ยงคำ ไม่รวมน้ำจิ้ม,single_dish,235.25,7.8,10.19,18.14,5.4,ถ้วยตวง
มันปูเสวย / มันปู ปรุงรส (คล้ายน้ำพริก),single_dish,239.73,3.2,0,25.22,0,ทัพพี
น้ำพริกอ่อง,single_dish,466.69,15.16,4.61,43.07,9.01,ถ้วยตวง
น้ำพริกมะขามสด ผัด,single_dish,744,27.3,102.31,25.06,22.8,ถ้วยตวง
อาจาด,single_dish,190.98,1.23,46.09,0.19,1.45,ถ้วยตวง
น้ำจิ้มสุกี้,single_dish,318.17,6.22,62.23,4.93,4.09,ถ้วยตวง
แกงฮังเล,single_dish,81.25,4.08,2.98,5.89,1.03,ทัพพี
น้ำพะโล้,single_dish,171.39,1.37,24.04,7.75,0.56,ถ้วยตวง
น้ำเมี่ยงคำ,single_dish,741.17,15.75,126.11,19.3,10.54,ถ้วยตวง
เครื่องเมี่ยงคำ รวมน้ำจิ้ม,single_dish,400.25,11.1,40.48,21.55,7.6,ถ้วยตวง
แกงเลียง,single_dish,62.35,6.89,7.58,0.5,1.76,ถ้วยตวง
น้ำจิ้มทอดมัน ใส่ถั่วลิสงป่น,single_dish,351.08,7.49,59.13,9.4,5.59,ถ้วยตวง
ยำถั่วพู,single_dish,240.66,13.39,18.83,12.42,5.18,ถ้วยตวง
เมี่ยงลาว,single_dish,684.65,33.54,50.86,38.56,11,ถ้วยตวง
น้ำจิ้ม (มีมะนาว พริก กระเทียม เกลือ),single_dish,193.1,3.74,43.32,0.54,2.71,ถ้วยตวง
น้ำจิ้มกุยช่าย นึ่ง / ทอด,single_dish,339.34,3.96,80.51,0.16,0.13,ถ้วยตวง
กะปิคั่ว,single_dish,469.27,19.09,19.96,34.79,4.1,ถ้วยตวง
น้ำพริก (กินกับขนมจีน),single_dish,662.9,10.29,54.11,45.04,3.65,ถ้วยตวง
น้ำพริกตาแดง / น้ำพริกแดง,single_dish,642.98,75.82,75.06,4.39,4.91,ถ้วยตวง
แกงกระเจี๊ยบมอญ (กะเหรี่ยงเมืองกาญฯ),single_dish,7.94,1.02,0.65,0.14,0.23,100 กรัม
แกงจืดแตงเปรี้ยว (กะเหรี่ยงเมืองกาญฯ),single_dish,98.54,5.14,2.26,7.66,0.57,100 กรัม
น้ำยาปลากะละมัง (กินกับขนมจีน) (กะเหรี่ยงเมืองกาญฯ),single_dish,57.26,2.5,2.14,4.3,0.72,100 กรัม
ต้มใบมะงั่ว (สะซุ่ยลา) (กะเหรี่ยงเมืองกาญฯ),single_dish,6.63,0.24,1.17,0.11,0.65,100 กรัม
ทอดมันหัวปลี (กะปองโจ้) (กะเหรี่ยงเมืองกาญฯ),single_dish,410.2,4.39,38.13,26.68,6.09,100 กรัม
ขนมตาควาย (กะเหรี่ยงเมืองกาญฯ),single_dish,253.6,4.97,53.39,2.24,1.87,100 กรัม
แกงฮังเล (กะเหรี่ยงเมืองกาญฯ),single_dish,372.37,13.91,5.54,32.73,0.99,100 กรัม
แกงตะกะโป๊ะคลู้มี (กะเหรี่ยงเมืองกาญฯ),single_dish,108.26,6.14,19.17,0.78,1.08,100 กรัม
แจ่วบอง (ความชื้น 57%),single_dish,307.68,15.03,49.02,5.72,8.56,ถ้วยตวง
ซุบหน่อไม้ดอง,single_dish,80.85,4.3,6.04,4.39,3.72,ถ้วยตวง
ตำซั่ว,single_dish,122,2.37,26.79,0.6,2.4,ถ้วยตวง
ตำซั่ว ใส่น้ำตาลปึก,single_dish,125.35,2.36,27.71,0.56,2.01,ถ้วยตวง
ตำแตงร้าน ใส่น้ำมะขามเปียก,single_dish,98.62,1.7,21.55,0.63,2.74,ถ้วยตวง
ตำป่า,single_dish,119.76,6.2,17.9,2.6,3.07,ถ้วยตวง
น้ำจิ้มลูกชิ้น,single_dish,442.4,2.61,107.66,0.15,3.15,ถ้วยตวง
น้ำพริกอ่อง ไม่ใส่น้ำมัน,single_dish,272.11,26.42,24.52,7.6,2.87,ถ้วยตวง
ยำหัวปลีใส่ถั่วลิสงคั่ว,single_dish,164,6.86,16.81,7.7,4.85,ถ้วยตวง
ยำถั่วพู ใส่หัวกะทิ,single_dish,242.79,8.49,18.16,15.13,4.53,ถ้วยตวง
ต้มแซ่บเอ็นแก้ว,single_dish,146.28,19.57,8.68,3.7,1.76,ถ้วยตวง
แกงบอน,single_dish,83.48,3.42,16.01,0.64,0.47,ถ้วยตวง
แกงหน่อไม้สด,single_dish,67.47,6.62,7.19,1.36,3.45,ถ้วยตวง
แกงฮังเล ไม่ใส่ถั่วลิสงคั่ว,single_dish,787.53,29.96,20.43,65.11,2.06,ถ้วยตวง
น้ำพริกน้ำปู๋ เค็มมาก,single_dish,82.97,5.29,12.89,1.14,4.02,ถ้วยตวง
น้ำพริกน้ำปู๋ เค็มน้อย,single_dish,227.66,24.29,20.67,5.31,7.9,ถ้วยตวง
น้ำพริกน้ำปู๋ เค็มเฉลี่ย,single_dish,100.11,4.73,18.08,0.98,9.89,ถ้วยตวง
น้ำพริกป่า เค็มน้อย,single_dish,117.23,4.91,22.13,1,10.21,ถ้วยตวง
น้ำพริกป่า เค็มมาก,single_dish,303.86,12.57,50.92,5.54,8.83,ถ้วยตวง
น้ำพริกหนุ่ม เค็มมาก,single_dish,72.03,3.27,13.89,0.38,6.22,ถ้วยตวง
น้ำพริกหนุ่ม เค็มน้อย,single_dish,213.21,16.08,11.88,11.26,3.05,ถ้วยตวง
น้ำพริกอ่อง เค็มน้อย,single_dish,220.61,9.57,6.88,17.2,0.91,ถ้วยตวง
น้ำพริกอ่อง เค็มมาก,single_dish,599.07,18.95,39.13,40.75,3.76,ถ้วยตวง
น้ำพริกอี่เก๋,single_dish,157.36,11.18,17.16,4.89,5.58,ถ้วยตวง
ยำขนุน,single_dish,303.39,12.11,9.36,24.17,2.98,ถ้วยตวง
ตำขนุนอ่อน,single_dish,110.04,3.01,5.41,8.48,2.43,ถ้วยตวง
กาบูยาตง / ยำหัวปลี,single_dish,288.59,11.39,20.03,18.1,7.05,ถ้วยตวง
ขนมจีนน้ำยาปักษ์ใต้ ไม่ใส่กะทิ,single_dish,85.86,5.99,11.87,1.6,1.42,ถ้วยตวง
ขนมจีนน้ำยาปักษ์ใต้ ใส่กะทิ,single_dish,279.58,6.84,13.24,22.14,2.06,ถ้วยตวง
ซาโย / แกงเลียงใส่กะทิ,single_dish,334.16,9.05,19.81,24.3,4.34,ถ้วยตวง
ต้มเค็มใส่กะทิ,single_dish,273,11.18,18.89,16.97,4.58,ถ้วยตวง
น้ำชุบโจร / น้ำพริกโจร,single_dish,280.23,21.82,44.96,1.46,3.67,ถ้วยตวง
น้ำพริกกะปิ (ภาคใต้),single_dish,352.6,17.92,65.47,2.11,7.91,ถ้วยตวง
ผัดสะตอใส่กะปิ,single_dish,345.7,18.54,27.48,17.96,1.06,ถ้วยตวง
ผัดสะตอใส่กะปิ เค็มมาก,single_dish,396.34,22.85,21.57,24.29,1.33,ถ้วยตวง
ผัดสะตอใส่กะปิ เค็มน้อย,single_dish,267.64,14.06,20.26,14.48,1.51,ถ้วยตวง
ฆูลากูนิง / แกงเหลืองใส่กะทิ,single_dish,409.06,11.18,15.8,33.46,4.6,ถ้วยตวง
ยำบูดู,single_dish,266.23,8.28,53.98,1.91,2.3,ถ้วยตวง
ละซอ / น้ำยาขนมจีนปักษ์ใต้สีเหลือง,single_dish,416.34,8.82,26.22,30.69,5.38,ถ้วยตวง
ละแซ / น้ำยาขนมจีนมลายูสีขาว,single_dish,445.66,9.2,18.96,37,5.35,ถ้วยตวง
อาจาด (กินกับมัสมั่น),single_dish,302.99,1.74,73.59,0.19,2.29,ถ้วยตวง
อาจาด (กินกับมัสมั่น) เค็มมาก,single_dish,308.19,1.95,74.65,0.2,2.82,ถ้วยตวง
อาจาด (กินกับมัสมั่น) เค็มน้อย,single_dish,340.07,1.49,83.02,0.22,2.24,ถ้วยตวง
